fecha_desde,fecha_hasta,lugar,categoria,precio,fuente_pdf
8/7/2019,12/7/2019,COCLE,TERNERO CRUZADO DE LECHE,1.35,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,COCLE,TERNERO DE CARNE,2.1,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,COCLE,TORO CRUZADO DE LECHE,1.98,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,COCLE,TORO DE CARNE,2.1,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,COCLE,VACA CRUZADA DE LECHE,1.55,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,COCLE,VACA CRUZADA DE LECHE PARA CEBA,1.25,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,COCLE,VACA DE CARNE,1.68,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,COCLE,VACA DE CARNE PARA CEBA,1.48,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,MEDIA CEBA CRUZADO DE LECHE,1.6,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,MEDIA CEBA DE CARNE,2.25,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,NOVILLA CRUZADA DE LECHE,1.55,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,NOVILLA DE CARNE,1.78,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,NOVILLO CRUZADO DE LECHE,1.8,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,NOVILLO DE CARNE,2.08,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.7,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,NOVILLO PARA TERMINAR DE CARNE,2.12,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,TERNERA CRUZADA DE LECHE,1.4,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,TERNERA DE CARNE,1.55,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,TERNERO CRUZADO DE LECHE,1.45,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,TERNERO DE CARNE,2.35,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,TORO CRUZADO DE LECHE,1.8,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,TORO DE CARNE,2.12,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,VACA CRUZADA DE LECHE,1.5,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,VACA CRUZADA DE LECHE PARA CEBA,1.35,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,VACA DE CARNE,1.68,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,DARIEN,VACA DE CARNE PARA CEBA,1.5,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,MEDIA CEBA CRUZADO DE LECHE,1.7,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,MEDIA CEBA DE CARNE,2.2,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,NOVILLA CRUZADA DE LECHE,1.52,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,NOVILLA DE CARNE,1.75,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,NOVILLO CRUZADO DE LECHE,1.8,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,NOVILLO DE CARNE,2.08,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.65,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,NOVILLO PARA TERMINAR DE CARNE,2.12,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,TERNERA CRUZADA DE LECHE,1.3,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,TERNERA DE CARNE,1.45,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,TERNERO CRUZADO DE LECHE,1.4,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,TERNERO DE CARNE,2.2,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,TORO CRUZADO DE LECHE,1.8,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,TORO DE CARNE,2.12,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,VACA CRUZADA DE LECHE,1.55,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,VACA CRUZADA DE LECHE PARA CEBA,1.3,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,VACA DE CARNE,1.7,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,TORTI,VACA DE CARNE PARA CEBA,1.5,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,MEDIA CEBA CRUZADO DE LECHE,1.75,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,MEDIA CEBA DE CARNE,2.2,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,NOVILLA CRUZADA DE LECHE,1.55,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,NOVILLA DE CARNE,1.75,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,NOVILLO CRUZADO DE LECHE,1.88,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,NOVILLO DE CARNE,2.08,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.79,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,NOVILLO PARA TERMINAR DE CARNE,2.03,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,TERNERA CRUZADA DE LECHE,1.3,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,TERNERA DE CARNE,1.45,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,TERNERO CRUZADO DE LECHE,1.25,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,TERNERO DE CARNE,2.1,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,TORO CRUZADO DE LECHE,2.0,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,TORO DE CARNE,2.08,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,VACA CRUZADA DE LECHE,1.55,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,VACA CRUZADA DE LECHE PARA CEBA,1.35,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,VACA DE CARNE,1.63,del-8-7-19-al-12-7-19.pdf
8/7/2019,12/7/2019,VERAGUAS,VACA DE CARNE PARA CEBA,1.53,del-8-7-19-al-12-7-19.pdf
8/9/2025,12/9/2025,AZUERO,MEDIA CEBA CRUZADO DE LECHE,2.6,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,AZUERO,MEDIA CEBA DE CARNE,2.82,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,AZUERO,NOVILLA CRUZADA DE LECHE,2.28,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,AZUERO,NOVILLA DE CARNE,2.44,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,AZUERO,NOVILLO CRUZADO DE LECHE,2.45,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,AZUERO,NOVILLO DE CARNE,2.58,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,AZUERO,TERNERA CRUZADA DE LECHE,2.8,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,AZUERO,TERNERO CRUZADO DE LECHE,2.8,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,AZUERO,TORO CRUZADO DE LECHE,2.45,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,AZUERO,TORO DE CARNE,2.63,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,AZUERO,VACA CRUZADA DE LECHE,2.17,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,AZUERO,VACA CRUZADA DE LECHE PARA CEBA,1.92,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,AZUERO,VACA DE CARNE,2.33,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,AZUERO,VACA DE CARNE PARA CEBA,2.23,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,MEDIA CEBA CRUZADO DE LECHE,2.5,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,MEDIA CEBA DE CARNE,2.7,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,NOVILLA CRUZADA DE LECHE,2.2,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,NOVILLA DE CARNE,2.4,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,NOVILLO CRUZADO DE LECHE,2.48,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,NOVILLO DE CARNE,2.63,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,TERNERA CRUZADA DE LECHE,2.28,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,TERNERA DE CARNE,2.35,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,TERNERO CRUZADO DE LECHE,2.69,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,TORO CRUZADO DE LECHE,2.54,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,TORO DE CARNE,2.73,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,VACA CRUZADA DE LECHE,2.15,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,VACA CRUZADA DE LECHE PARA CEBA,2.04,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,VACA DE CARNE,2.3,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,BOQUERÓN,VACA DE CARNE PARA CEBA,2.23,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,MEDIA CEBA CRUZADO DE LECHE,2.48,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,MEDIA CEBA DE CARNE,2.7,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,NOVILLA CRUZADA DE LECHE,2.25,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,NOVILLA DE CARNE,2.35,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,NOVILLO CRUZADO DE LECHE,2.42,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,NOVILLO DE CARNE,2.56,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,TERNERA CRUZADA DE LECHE,2.32,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,TERNERA DE CARNE,2.42,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,TERNERO CRUZADO DE LECHE,2.4,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,TORO CRUZADO DE LECHE,2.51,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,TORO DE CARNE,2.61,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,VACA CRUZADA DE LECHE,2.15,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,VACA CRUZADA DE LECHE PARA CEBA,1.42,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,VACA DE CARNE,2.3,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,CHEPO,VACA DE CARNE PARA CEBA,2.01,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,MEDIA CEBA CRUZADO DE LECHE,2.45,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,MEDIA CEBA DE CARNE,2.7,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,NOVILLA CRUZADA DE LECHE,2.25,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,NOVILLA DE CARNE,2.36,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,NOVILLO CRUZADO DE LECHE,2.45,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,NOVILLO DE CARNE,2.6,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,TERNERA CRUZADA DE LECHE,2.2,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,TERNERA DE CARNE,2.67,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,TERNERO CRUZADO DE LECHE,2.4,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,TORO CRUZADO DE LECHE,2.46,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,TORO DE CARNE,2.62,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,VACA CRUZADA DE LECHE,2.2,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,VACA CRUZADA DE LECHE PARA CEBA,1.5,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,VACA DE CARNE,2.3,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,COCLE,VACA DE CARNE PARA CEBA,2.14,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,MEDIA CEBA CRUZADO DE LECHE,2.65,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,MEDIA CEBA DE CARNE,2.8,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,NOVILLA CRUZADA DE LECHE,2.25,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,NOVILLA DE CARNE,2.35,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,NOVILLO CRUZADO DE LECHE,2.47,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,NOVILLO DE CARNE,2.57,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,TERNERA CRUZADA DE LECHE,2.3,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,TERNERA DE CARNE,2.53,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,TORO CRUZADO DE LECHE,2.4,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,TORO DE CARNE,2.62,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,VACA CRUZADA DE LECHE,2.2,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,VACA CRUZADA DE LECHE PARA CEBA,1.45,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,VACA DE CARNE,2.32,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,DARIÉN,VACA DE CARNE PARA CEBA,2.19,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,MEDIA CEBA CRUZADO DE LECHE,2.45,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,MEDIA CEBA DE CARNE,2.82,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,NOVILLA CRUZADA DE LECHE,2.22,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,NOVILLA DE CARNE,2.35,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,NOVILLO CRUZADO DE LECHE,2.37,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,NOVILLO DE CARNE,2.56,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,TERNERA CRUZADA DE LECHE,2.37,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,TERNERA DE CARNE,2.43,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,TERNERO CRUZADO DE LECHE,2.4,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,TORO CRUZADO DE LECHE,2.4,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,TORO DE CARNE,2.52,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,VACA CRUZADA DE LECHE,2.15,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,VACA CRUZADA DE LECHE PARA CEBA,1.45,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,VACA DE CARNE,2.3,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,TORTÍ,VACA DE CARNE PARA CEBA,2.11,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,MEDIA CEBA CRUZADO DE LECHE,2.55,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,MEDIA CEBA DE CARNE,2.8,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,NOVILLA CRUZADA DE LECHE,2.34,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,NOVILLA DE CARNE,2.43,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,NOVILLO CRUZADO DE LECHE,2.52,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,NOVILLO DE CARNE,2.62,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,TERNERA CRUZADA DE LECHE,2.43,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,TERNERA DE CARNE,2.59,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,TERNERO CRUZADO DE LECHE,2.61,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,TORO CRUZADO DE LECHE,2.64,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,TORO DE CARNE,2.72,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,VACA CRUZADA DE LECHE,2.15,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,VACA CRUZADA DE LECHE PARA CEBA,1.96,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,VACA DE CARNE,2.33,del-8-9-25-al-12-9-25.pdf
8/9/2025,12/9/2025,VERAGUAS,VACA DE CARNE PARA CEBA,2.31,del-8-9-25-al-12-9-25.pdf
9/10/2023,13/10/2023,AZUERO,MEDIA CEBA CRUZADO DE LECHE,2.12,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,MEDIA CEBA DE CARNE,2.35,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,NOVILLA CRUZADA DE LECHE,2.0,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,NOVILLA DE CARNE,2.1,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,NOVILLO CRUZADO DE LECHE,2.18,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,NOVILLO DE CARNE,2.33,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,TERNERA CRUZADA DE LECHE,1.85,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,TERNERA DE CARNE,1.98,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,TERNERO CRUZADO DE LECHE,1.7,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,TERNERO DE CARNE,2.4,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,TORO CRUZADO DE LECHE,2.25,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,TORO DE CARNE,2.45,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,VACA CRUZADA DE LECHE,1.85,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,VACA CRUZADA DE LECHE PARA CEBA,1.3,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,VACA DE CARNE,2.0,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,AZUERO,VACA DE CARNE PARA CEBA,1.83,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,MEDIA CEBA CRUZADO DE LECHE,1.85,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,MEDIA CEBA DE CARNE,2.3,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,NOVILLA CRUZADA DE LECHE,1.95,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,NOVILLA DE CARNE,2.05,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,NOVILLO CRUZADO DE LECHE,2.18,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,NOVILLO DE CARNE,2.28,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,TERNERA CRUZADA DE LECHE,1.88,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,TERNERA DE CARNE,1.93,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,TERNERO CRUZADO DE LECHE,1.75,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,TERNERO DE CARNE,2.46,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,TORO CRUZADO DE LECHE,2.2,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,TORO DE CARNE,2.35,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,VACA CRUZADA DE LECHE,1.85,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,VACA CRUZADA DE LECHE PARA CEBA,1.3,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,VACA DE CARNE,2.0,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,BAGALA,VACA DE CARNE PARA CEBA,1.81,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,MEDIA CEBA CRUZADO DE LECHE,2.15,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,MEDIA CEBA DE CARNE,2.36,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,NOVILLA CRUZADA DE LECHE,1.97,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,NOVILLA DE CARNE,2.05,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,NOVILLO CRUZADO DE LECHE,2.28,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,NOVILLO DE CARNE,2.32,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,TERNERA CRUZADA DE LECHE,2.01,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,TERNERA DE CARNE,2.0,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,TERNERO CRUZADO DE LECHE,2.15,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,TERNERO DE CARNE,2.67,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,TORO CRUZADO DE LECHE,2.3,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,TORO DE CARNE,2.38,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,VACA CRUZADA DE LECHE,1.87,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,VACA CRUZADA DE LECHE PARA CEBA,1.77,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,VACA DE CARNE,2.01,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,CHEPO,VACA DE CARNE PARA CEBA,1.85,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,MEDIA CEBA CRUZADO DE LECHE,1.7,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,MEDIA CEBA DE CARNE,2.3,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,NOVILLA CRUZADA DE LECHE,1.98,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,NOVILLA DE CARNE,2.07,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,NOVILLO CRUZADO DE LECHE,2.18,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,NOVILLO DE CARNE,2.26,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,TERNERA CRUZADA DE LECHE,1.85,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,TERNERA DE CARNE,1.94,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,TERNERO CRUZADO DE LECHE,1.65,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,TERNERO DE CARNE,2.38,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,TORO CRUZADO DE LECHE,2.2,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,TORO DE CARNE,2.36,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,VACA CRUZADA DE LECHE,1.85,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,VACA CRUZADA DE LECHE PARA CEBA,1.3,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,VACA DE CARNE,2.0,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,COCLE,VACA DE CARNE PARA CEBA,1.6,del-9-10-23-al-13-10-23.pdf
9/10/2023,13/10/2023,DARIEN,MEDIA CEBA CRUZADO DE LECHE,2.22,del-9-10-23-al-13-10-23.pdf
